
0.6061507	0.8249877
0.5237669	0.6088824
0.8329448	0.6539373
0.6509680	0.8514702
0.9906086	0.5685645
0.5400968	0.5543841
0.5847936	0.9528459
0.5674055	0.8090582
0.6302025	0.6068369
0.8579081	0.7777862
0.9769751	0.6691868
0.8436368	0.9772379
0.7868081	0.9401374
0.8804133	0.6871240
0.8645658	0.5866971
0.9768834	0.5981372
0.8901057	0.8092015
0.5808374	0.5116674
0.6452168	0.9813045
0.9780487	0.6191908
0.9805341	0.8447012
0.5273488	0.7978543
0.6940664	0.6153702
0.5904116	0.5395593
0.5120808	0.9002103
0.4910761	0.9303811
0.6748677	0.8602492
0.9864712	0.5767583
0.5862287	0.6509749
0.5137786	0.6707001
0.5197866	0.9033936
0.9966194	0.5539135
0.8140001	0.5654710
0.6519883	0.5668901
0.6084133	0.6940061
0.5709193	0.6212811
0.9586923	0.6965296
0.7546464	0.5453659
0.5159079	0.5729560
0.9221546	0.9391685
0.5974826	0.5015499
0.8575842	0.4390431
0.7259506	0.2693182
0.6263600	0.0575244
0.6031412	0.1027039
0.9156321	0.0680949
0.4807051	0.2022004
0.8588684	0.4509651
0.7638169	0.0892364
0.6361603	0.1338774
0.4771667	0.2134779
0.8026140	0.0768086
0.8864434	0.4853274
0.8645968	0.3846746
0.5969439	0.1134423
0.6310046	0.3706776
0.9540939	0.2885842
0.7738765	0.4183588
0.9126741	0.3454776
0.8513589	0.4149996
0.4879211	0.7380060
0.4271778	0.8206226
0.1694844	0.9465200
0.1600184	0.8561406
0.2676114	0.5536315
0.3429416	0.7514288
0.1197439	0.9616169
0.0217819	0.8663765
0.1376953	0.6219863
0.3311798	0.5081679
0.1829920	0.6515240
0.0593629	0.6224167
0.1952498	0.8711511
0.4326590	0.5099882
0.3567707	0.9129641
0.3460212	0.9700698
0.3222866	0.8707284
0.1423137	0.8598303
0.2051959	0.5577589
0.3682118	0.9691969
0.0681503	0.2445111
0.0440970	0.2619617
0.4192746	0.2158731
0.1121438	0.2031189
0.3646056	0.3428463
0.4706153	0.4169558
0.2305446	0.3326677
0.0303961	0.3007076
0.2366196	0.4524027
0.4090351	0.2478750
0.3909385	0.3488021
0.0143229	0.0814039
0.2118785	0.0531185
0.1007449	0.1918208
0.4316281	0.1758538
0.1139735	0.2517497
0.3995757	0.1173502
0.2345638	0.2662728
0.1421240	0.2158112
0.4275066	0.3912588
0.4062176	0.2512837
0.3857457	0.0925941
0.0332077	0.2390778
0.1821102	0.2678180
0.4655874	0.1970601
0.1339742	0.3284555
0.2361681	0.1185369
0.2280361	0.2669917
0.4130719	0.4072280
0.4208180	0.3206276
0.2722768	0.3277604
0.0400910	0.1160844
0.2049310	0.2946572
0.1507364	0.4219644
0.1693009	0.0502493
0.2876579	0.2980267
0.0760038	0.0862992
0.4325657	0.1473958
0.0775507	0.0642785
0.2977744	0.2845056
0.0476272	0.3428065
0.1958064	0.0780859
0.1660185	0.1683604
0.4444065	0.3265426
0.4339382	0.3367980
0.4044919	0.2338053
0.4667670	0.0788819
0.2618282	0.2927470
0.1182316	0.2124274
0.0375914	0.3077939
0.3861394	0.0990759
0.0683651	0.0911218
0.3792374	0.0950908
0.4184648	0.2685864
0.4515746	0.0934372
0.0219549	0.2405155
0.1887750	0.2320562
0.1906660	0.2144808
0.4390267	0.3442319
0.4529625	0.1004935
0.3722802	0.2012638
0.2119557	0.0476582
0.2580866	0.2083180
0.3936631	0.4037828
0.1704979	0.1663409
0.1884616	0.5042362
0.2078520	0.2215732
0.3746217	0.2014169
0.4304418	0.1189139
0.2027581	0.4787406
0.2283212	0.0799924
0.3521239	0.0353705
0.3182890	0.4943610
0.2052929	0.3877863
0.3502547	0.5001416
0.0959346	0.3307186
0.4339950	0.1479468
0.2494204	0.3346460
0.1949870	0.2652485
0.3484089	0.0845469
0.0206262	0.2149413
0.3512485	0.4776548
0.2178363	0.1024453
0.2488506	0.4855480
0.1564292	0.2098002
0.3736476	0.1707308
0.0976726	0.3769570
0.1225817	0.2486451
0.4225760	0.4407452
0.3541161	0.3790513
0.4799961	0.2159051
0.0679022	0.3935580
0.4197910	0.1089935
0.0227546	0.2781139
0.0544306	0.3525669
0.4481553	0.2437732
0.2337438	0.0650302
0.2398295	0.2353029
0.1267661	0.1852528
0.3493227	0.0814476
